subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
sub-3214	1	1	1	1	1	22
sub-3217	1	1	1	1	1	22
sub-3236	1	1	1	1	1	22
sub-3240	1	1	1	1	1	22
sub-3242	1	1	1	1	1	22
sub-3247	1	1	1	1	1	22
sub-3249	1	1	1	1	1	22
sub-3251	1	1	1	1	1	22
sub-3253	1	1	1	1	1	22
sub-3254	1	1	1	1	1	22
sub-3255	1	1	1	1	1	22
sub-3258	1	1	1	1	1	22
sub-3259	1	1	1	1	1	22
sub-3260	1	1	1	1	1	22
sub-3272	1	1	1	1	1	22
sub-3276	1	1	1	1	1	22
sub-3284	1	1	1	1	1	22
sub-3290	1	1	1	1	1	22
sub-3291	1	1	1	1	1	22
sub-3293	1	1	1	1	1	22
sub-3294	1	1	1	1	1	22
sub-3301	1	1	1	1	1	22
sub-3341	1	1	1	1	1	22
sub-3349	1	1	1	1	1	22
sub-3350	1	1	1	1	1	22
sub-3381	1	1	1	1	1	22
sub-3388	1	1	1	1	1	22
sub-3397	1	1	1	1	1	22
sub-3401	1	1	1	1	1	22
