subject_id	error_codes_ext_n	error_codes_n	error_n	warning_codes_ext_n	warning_codes_n	warning_n
sub-010183	1	1	2	1	1	238
sub-010184	1	1	4	1	1	280
sub-010185	1	1	4	1	1	280
sub-010186	1	1	4	1	1	280
sub-010187	1	1	4	1	1	280
sub-010188	1	1	4	1	1	280
sub-010189	1	1	4	1	1	280
sub-010190	1	1	4	1	1	280
sub-010191	1	1	6	1	1	500
sub-010192	1	1	6	1	1	500
sub-010193	1	1	2	1	1	238
sub-010194	1	1	6	1	1	500
sub-010195	1	1	6	1	1	500
sub-010196	1	1	6	1	1	500
sub-010197	1	1	2	1	1	238
sub-010198	1	1	4	1	1	280
sub-010199	1	1	2	1	1	238
sub-010200	1	1	6	1	1	500
sub-010201	1	1	6	1	1	500
sub-010202	1	1	2	1	1	238
sub-010203	1	1	6	1	1	500
sub-010204	1	1	6	1	1	500
sub-010205	1	1	4	1	1	280
sub-010206	1	1	4	1	1	280
sub-010207	1	1	2	1	1	238
sub-010208	1	1	4	1	1	280
sub-010209	1	1	4	1	1	280
sub-010210	1	1	6	1	1	500
sub-010211	1	1	4	1	1	280
sub-010212	1	1	4	1	1	280
sub-010213	1	1	6	1	1	500
sub-010214	1	1	6	1	1	500
sub-010215	1	1	6	1	1	500
sub-010216	1	1	6	1	1	500
sub-010217	1	1	4	1	1	280
sub-010218	1	1	6	1	1	500
sub-010219	1	1	2	1	1	238
sub-010220	1	1	6	1	1	500
sub-010221	1	1	4	1	1	280
sub-010222	1	1	2	1	1	238
sub-010223	1	1	2	1	1	238
sub-010224	1	1	6	1	1	500
sub-010225	1	1	6	1	1	500
sub-010226	1	1	6	1	1	500
sub-010227	1	1	6	1	1	500
sub-010228	1	1	6	1	1	500
sub-010229	1	1	6	1	1	500
sub-010230	1	1	6	1	1	500
sub-010231	1	1	6	1	1	500
sub-010232	1	1	6	1	1	500
sub-010233	1	1	6	1	1	500
sub-010234	1	1	2	1	1	238
sub-010235	1	1	2	1	1	238
sub-010236	1	1	2	1	1	238
sub-010237	1	1	2	1	1	238
sub-010238	1	1	2	1	1	238
sub-010239	1	1	2	1	1	238
sub-010240	1	1	2	1	1	238
sub-010241	1	1	2	1	1	238
sub-010242	1	1	2	1	1	238
sub-010243	1	1	2	1	1	238
sub-010244	1	1	2	1	1	238
sub-010245	1	1	2	1	1	166
sub-010246	1	1	2	1	1	238
sub-010247	1	1	2	1	1	238
sub-010249	1	1	2	1	1	238
sub-010250	1	1	2	1	1	238
sub-010251	1	1	2	1	1	238
sub-010252	1	1	2	1	1	238
sub-010253	1	1	2	1	1	238
sub-010254	1	1	2	1	1	238
sub-010255	1	1	2	1	1	238
sub-010256	1	1	2	1	1	238
sub-010257	1	1	2	1	1	238
sub-010258	1	1	2	1	1	238
sub-010259	1	1	2	1	1	238
sub-010260	1	1	2	1	1	238
sub-010261	1	1	2	1	1	238
sub-010262	1	1	2	1	1	238
sub-010263	1	1	2	1	1	238
sub-010264	1	1	2	1	1	238
sub-010265	1	1	2	1	1	238
sub-010266	1	1	2	1	1	238
sub-010267	1	1	2	1	1	238
sub-010268	1	1	2	1	1	238
sub-010269	1	1	2	1	1	238
sub-010270	1	1	2	1	1	238
sub-010271	1	1	2	1	1	238
sub-010272	1	1	2	1	1	238
sub-010273	1	1	2	1	1	238
sub-010274	1	1	2	1	1	238
sub-010275	1	1	2	1	1	238
sub-010276	1	1	2	1	1	238
sub-010277	1	1	2	1	1	238
sub-010278	1	1	2	1	1	238
sub-010279	1	1	2	1	1	238
sub-010280	1	1	2	1	1	238
sub-010281	1	1	2	1	1	238
sub-010282	1	1	2	1	1	238
sub-010283	1	1	2	1	1	238
sub-010284	1	1	2	1	1	238
sub-010285	1	1	2	1	1	238
sub-010286	1	1	2	1	1	238
sub-010287	1	1	2	1	1	238
sub-010288	1	1	2	1	1	238
sub-010289	1	1	2	1	1	238
sub-010290	1	1	2	1	1	238
sub-010291	1	1	2	1	1	238
sub-010292	1	1	2	1	1	238
sub-010293	1	1	2	1	1	238
sub-010294	1	1	2	1	1	238
sub-010295	1	1	2	1	1	238
sub-010296	1	1	2	1	1	238
sub-010297	1	1	2	1	1	238
sub-010298	1	1	2	1	1	238
sub-010299	1	1	2	1	1	238
sub-010300	1	1	2	1	1	238
sub-010301	1	1	2	1	1	238
sub-010302	1	1	2	1	1	238
sub-010303	1	1	2	1	1	238
sub-010304	1	1	2	1	1	238
sub-010305	1	1	2	1	1	238
sub-010306	1	1	2	1	1	238
sub-010307	1	1	2	1	1	238
sub-010308	1	1	2	1	1	238
sub-010309	1	1	2	1	1	238
sub-010310	1	1	2	1	1	238
sub-010311	1	1	2	1	1	238
sub-010312	1	1	2	1	1	238
sub-010313	1	1	2	1	1	238
sub-010314	1	1	2	1	1	238
sub-010315	1	1	2	1	1	238
sub-010316	1	1	2	1	1	238
sub-010317	1	1	2	1	1	238
sub-010318	1	1	2	1	1	238
sub-010319	1	1	2	1	1	238
sub-010320	1	1	2	1	1	238
sub-010321	1	1	2	1	1	238
